,Unnamed: 0.1,Unnamed: 0,Datetime,Country,Zone name,Zone id,carbon_intensity,Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data estimated,hour,day_of_week,month,is_weekend,carbon_1hr_ago,is_summer,hour_sin,hour_cos,carbon_trend,trend_magnitude,is_stable,carbon_24hr_ago,carbon_avg_3hr
3372,3542,3542.0,2023-05-28 14:00:00,USA,USA,US,278.37,339.29,50.51,26.77,False,14.0,6.0,5.0,True,280.07,True,-0.5,-0.866025403784439,-1.69999999999999,1.69999999999999,True,270.02,279.503333333333
3373,3543,3543.0,2023-05-28 15:00:00,USA,USA,US,274.67,335.38,50.95,28.08,False,15.0,6.0,5.0,True,278.37,True,-0.707106781186547,-0.707106781186548,-3.6999999999999904,3.6999999999999904,True,267.01,277.703333333333
3374,3544,3544.0,2023-05-28 16:00:00,USA,USA,US,275.01,336.2,50.61,28.5,False,16.0,6.0,5.0,True,274.67,True,-0.866025403784438,-0.5,0.339999999999975,0.339999999999975,True,265.13,276.016666666667
3375,3545,3545.0,2023-05-28 17:00:00,USA,USA,US,276.25,337.95,50.18,28.71,False,17.0,6.0,5.0,True,275.01,True,-0.965925826289068,-0.258819045102521,1.24000000000001,1.24000000000001,True,265.44,275.31
3376,3546,3546.0,2023-05-28 18:00:00,USA,USA,US,280.34,342.53,49.48,28.59,False,18.0,6.0,5.0,True,276.25,True,-1.0,-1.83697019872103e-16,4.08999999999998,4.08999999999998,True,268.66,277.2
3377,3547,3547.0,2023-05-28 19:00:00,USA,USA,US,284.72,347.54,48.66,28.27,False,19.0,6.0,5.0,True,280.34,True,-0.965925826289068,0.25881904510252,4.38000000000005,4.38000000000005,True,271.45,280.436666666667
3378,3548,3548.0,2023-05-28 20:00:00,USA,USA,US,291.91,355.68,47.43,27.52,False,20.0,6.0,5.0,True,284.72,True,-0.866025403784439,0.5,7.19,7.19,True,276.56,285.656666666667
3379,3549,3549.0,2023-05-28 21:00:00,USA,USA,US,294.13,358.1,47.06,27.49,False,21.0,6.0,5.0,True,291.91,True,-0.707106781186548,0.707106781186547,2.21999999999997,2.21999999999997,True,280.84,290.253333333333
3380,3550,3550.0,2023-05-28 22:00:00,USA,USA,US,297.27,361.45,46.63,27.17,False,22.0,6.0,5.0,True,294.13,True,-0.5,0.866025403784438,3.13999999999999,3.13999999999999,True,284.39,294.436666666667
3381,3551,3551.0,2023-05-28 23:00:00,USA,USA,US,299.02,363.46,46.2,26.61,False,23.0,6.0,5.0,True,297.27,True,-0.258819045102522,0.965925826289068,1.75,1.75,True,287.63,296.806666666667
3382,3552,3552.0,2023-05-29 00:00:00,USA,USA,US,301.74,366.9,45.43,25.66,False,0.0,0.0,5.0,False,299.02,True,0.0,1.0,2.72000000000003,2.72000000000003,True,289.52,299.343333333333
3383,3553,3553.0,2023-05-29 01:00:00,USA,USA,US,307.59,373.53,44.3,24.24,False,1.0,0.0,5.0,False,301.74,True,0.258819045102521,0.965925826289068,5.84999999999997,5.84999999999997,True,295.33,302.783333333333
3384,3554,3554.0,2023-05-29 02:00:00,USA,USA,US,305.56,370.67,44.79,24.09,False,2.0,0.0,5.0,False,307.59,True,0.5,0.866025403784439,-2.02999999999997,2.02999999999997,True,295.63,304.963333333333
3385,3555,3555.0,2023-05-29 03:00:00,USA,USA,US,297.5,360.97,46.43,24.72,False,3.0,0.0,5.0,False,305.56,True,0.707106781186548,0.707106781186548,-8.06,8.06,True,287.77,303.55
3386,3556,3556.0,2023-05-29 04:00:00,USA,USA,US,289.75,351.32,48.33,25.39,False,4.0,0.0,5.0,False,297.5,True,0.866025403784439,0.5,-7.75,7.75,True,282.26,297.603333333333
3387,3557,3557.0,2023-05-29 05:00:00,USA,USA,US,284.08,344.64,49.45,25.46,False,5.0,0.0,5.0,False,289.75,True,0.965925826289068,0.258819045102521,-5.67000000000002,5.67000000000002,True,279.22,290.443333333333
3388,3558,3558.0,2023-05-29 06:00:00,USA,USA,US,281.03,340.97,50.1,25.28,False,6.0,0.0,5.0,False,284.08,True,1.0,6.12323399573677e-17,-3.05000000000001,3.05000000000001,True,273.49,284.953333333333
3389,3559,3559.0,2023-05-29 07:00:00,USA,USA,US,285.71,346.33,49.36,23.81,False,7.0,0.0,5.0,False,281.03,True,0.965925826289068,-0.258819045102521,4.68000000000001,4.68000000000001,True,271.31,283.606666666667
3390,3560,3560.0,2023-05-29 08:00:00,USA,USA,US,292.95,354.36,48.34,22.33,False,8.0,0.0,5.0,False,285.71,True,0.866025403784439,-0.5,7.24000000000001,7.24000000000001,True,274.03,286.563333333333
3391,3561,3561.0,2023-05-29 09:00:00,USA,USA,US,297.97,359.76,47.71,21.72,False,9.0,0.0,5.0,False,292.95,True,0.707106781186548,-0.707106781186548,5.02000000000004,5.02000000000004,True,277.97,292.21
3392,3562,3562.0,2023-05-29 10:00:00,USA,USA,US,301.84,364.24,47.01,21.08,False,10.0,0.0,5.0,False,297.97,True,0.5,-0.866025403784439,3.8699999999999504,3.8699999999999504,True,279.43,297.586666666667
3393,3563,3563.0,2023-05-29 11:00:00,USA,USA,US,301.66,364.17,47.08,21.38,False,11.0,0.0,5.0,False,301.84,True,0.258819045102521,-0.965925826289068,-0.17999999999995,0.17999999999995,True,279.92,300.49
3394,3564,3564.0,2023-05-29 12:00:00,USA,USA,US,299.95,363.05,46.97,21.88,False,12.0,0.0,5.0,False,301.66,True,1.22464679914735e-16,-1.0,-1.71000000000004,1.71000000000004,True,280.07,301.15
3395,3565,3565.0,2023-05-29 13:00:00,USA,USA,US,296.57,359.95,47.3,23.29,False,13.0,0.0,5.0,False,299.95,True,-0.258819045102521,-0.965925826289068,-3.38,3.38,True,280.07,299.393333333333
3396,3566,3566.0,2023-05-29 14:00:00,USA,USA,US,294.84,358.42,47.5,24.67,False,14.0,0.0,5.0,False,296.57,True,-0.5,-0.866025403784439,-1.73000000000002,1.73000000000002,True,278.37,297.12
3397,3567,3567.0,2023-05-29 15:00:00,USA,USA,US,298.37,362.6,46.83,25.19,False,15.0,0.0,5.0,False,294.84,True,-0.707106781186547,-0.707106781186548,3.53000000000003,3.53000000000003,True,274.67,296.593333333333
3398,3568,3568.0,2023-05-29 16:00:00,USA,USA,US,304.16,368.93,45.99,25.27,False,16.0,0.0,5.0,False,298.37,True,-0.866025403784438,-0.5,5.79000000000002,5.79000000000002,True,275.01,299.123333333333
3399,3569,3569.0,2023-05-29 17:00:00,USA,USA,US,309.97,375.64,44.95,24.96,False,17.0,0.0,5.0,False,304.16,True,-0.965925826289068,-0.258819045102521,5.81,5.81,True,276.25,304.166666666667
3400,3570,3570.0,2023-05-29 18:00:00,USA,USA,US,315.33,381.96,43.91,24.47,False,18.0,0.0,5.0,False,309.97,True,-1.0,-1.83697019872103e-16,5.35999999999996,5.35999999999996,True,280.34,309.82
3401,3571,3571.0,2023-05-29 19:00:00,USA,USA,US,322.85,390.18,42.95,24.01,False,19.0,0.0,5.0,False,315.33,True,-0.965925826289068,0.25881904510252,7.52000000000004,7.52000000000004,True,284.72,316.05
3402,3572,3572.0,2023-05-29 20:00:00,USA,USA,US,324.41,392.15,42.57,24.08,False,20.0,0.0,5.0,False,322.85,True,-0.866025403784439,0.5,1.56,1.56,True,291.91,320.863333333333
3403,3573,3573.0,2023-05-29 21:00:00,USA,USA,US,324.62,392.77,42.27,24.16,False,21.0,0.0,5.0,False,324.41,True,-0.707106781186548,0.707106781186547,0.20999999999998,0.20999999999998,True,294.13,323.96
3404,3574,3574.0,2023-05-29 22:00:00,USA,USA,US,326.92,395.43,41.8,23.79,False,22.0,0.0,5.0,False,324.62,True,-0.5,0.866025403784438,2.30000000000001,2.30000000000001,True,297.27,325.316666666667
3405,3575,3575.0,2023-05-29 23:00:00,USA,USA,US,329.31,398.26,41.23,23.03,False,23.0,0.0,5.0,False,326.92,True,-0.258819045102522,0.965925826289068,2.38999999999999,2.38999999999999,True,299.02,326.95
3406,3576,3576.0,2023-05-30 00:00:00,USA,USA,US,332.38,401.41,40.79,22.34,False,0.0,1.0,5.0,False,329.31,True,0.0,1.0,3.06999999999999,3.06999999999999,True,301.74,329.536666666667
3407,3577,3577.0,2023-05-30 01:00:00,USA,USA,US,334.71,403.63,40.44,21.63,False,1.0,1.0,5.0,False,332.38,True,0.258819045102521,0.965925826289068,2.32999999999998,2.32999999999998,True,307.59,332.133333333333
3408,3578,3578.0,2023-05-30 02:00:00,USA,USA,US,329.85,397.21,41.59,22.02,False,2.0,1.0,5.0,False,334.71,True,0.5,0.866025403784439,-4.85999999999996,4.85999999999996,True,305.56,332.313333333333
3409,3579,3579.0,2023-05-30 03:00:00,USA,USA,US,316.28,381.35,43.95,23.23,False,3.0,1.0,5.0,False,329.85,True,0.707106781186548,0.707106781186548,-13.5700000000001,13.5700000000001,False,297.5,326.946666666667
3410,3580,3580.0,2023-05-30 04:00:00,USA,USA,US,303.8,366.81,46.27,24.04,False,4.0,1.0,5.0,False,316.28,True,0.866025403784439,0.5,-12.48,12.48,False,289.75,316.643333333333
3411,3581,3581.0,2023-05-30 05:00:00,USA,USA,US,294.63,356.61,47.73,24.17,False,5.0,1.0,5.0,False,303.8,True,0.965925826289068,0.258819045102521,-9.17000000000002,9.17000000000002,True,284.08,304.903333333333
3412,3582,3582.0,2023-05-30 06:00:00,USA,USA,US,287.8,348.59,49.06,24.54,False,6.0,1.0,5.0,False,294.63,True,1.0,6.12323399573677e-17,-6.82999999999998,6.82999999999998,True,281.03,295.41
3413,3583,3583.0,2023-05-30 07:00:00,USA,USA,US,285.99,346.15,49.66,24.44,False,7.0,1.0,5.0,False,287.8,True,0.965925826289068,-0.258819045102521,-1.81,1.81,True,285.71,289.473333333333
3414,3584,3584.0,2023-05-30 08:00:00,USA,USA,US,289.61,350.36,49.02,23.52,False,8.0,1.0,5.0,False,285.99,True,0.866025403784439,-0.5,3.62,3.62,True,292.95,287.8
3415,3585,3585.0,2023-05-30 09:00:00,USA,USA,US,296.66,359.16,47.44,22.36,False,9.0,1.0,5.0,False,289.61,True,0.707106781186548,-0.707106781186548,7.05000000000001,7.05000000000001,True,297.97,290.753333333333
3416,3586,3586.0,2023-05-30 10:00:00,USA,USA,US,304.85,369.89,45.15,21.02,False,10.0,1.0,5.0,False,296.66,True,0.5,-0.866025403784439,8.19,8.19,True,301.84,297.04
3417,3587,3587.0,2023-05-30 11:00:00,USA,USA,US,314.51,381.25,43.37,20.26,False,11.0,1.0,5.0,False,304.85,True,0.258819045102521,-0.965925826289068,9.65999999999997,9.65999999999997,True,301.66,305.34
3418,3588,3588.0,2023-05-30 12:00:00,USA,USA,US,319.62,386.97,42.73,20.66,False,12.0,1.0,5.0,False,314.51,True,1.22464679914735e-16,-1.0,5.11000000000001,5.11000000000001,True,299.95,312.993333333333
3419,3589,3589.0,2023-05-30 13:00:00,USA,USA,US,321.96,390.15,42.3,21.22,False,13.0,1.0,5.0,False,319.62,True,-0.258819045102521,-0.965925826289068,2.33999999999998,2.33999999999998,True,296.57,318.696666666667
3420,3590,3590.0,2023-05-30 14:00:00,USA,USA,US,321.92,390.45,42.26,22.19,False,14.0,1.0,5.0,False,321.96,True,-0.5,-0.866025403784439,-0.0399999999999636,0.0399999999999636,True,294.84,321.166666666667
3421,3591,3591.0,2023-05-30 15:00:00,USA,USA,US,324.17,392.85,42.05,22.83,False,15.0,1.0,5.0,False,321.92,True,-0.707106781186547,-0.707106781186548,2.25,2.25,True,298.37,322.683333333333
3422,3592,3592.0,2023-05-30 16:00:00,USA,USA,US,331.2,400.5,41.15,22.68,False,16.0,1.0,5.0,False,324.17,True,-0.866025403784438,-0.5,7.02999999999997,7.02999999999997,True,304.16,325.763333333333
3423,3593,3593.0,2023-05-30 17:00:00,USA,USA,US,336.02,405.82,40.41,22.62,False,17.0,1.0,5.0,False,331.2,True,-0.965925826289068,-0.258819045102521,4.81999999999999,4.81999999999999,True,309.97,330.463333333333
3424,3594,3594.0,2023-05-30 18:00:00,USA,USA,US,339.94,410.05,39.89,22.61,False,18.0,1.0,5.0,False,336.02,True,-1.0,-1.83697019872103e-16,3.92000000000002,3.92000000000002,True,315.33,335.72
3425,3595,3595.0,2023-05-30 19:00:00,USA,USA,US,340.54,410.74,39.78,22.93,False,19.0,1.0,5.0,False,339.94,True,-0.965925826289068,0.25881904510252,0.600000000000023,0.600000000000023,True,322.85,338.833333333333
3426,3596,3596.0,2023-05-30 20:00:00,USA,USA,US,340.47,410.79,39.68,23.15,False,20.0,1.0,5.0,False,340.54,True,-0.866025403784439,0.5,-0.0699999999999932,0.0699999999999932,True,324.41,340.316666666667
3427,3597,3597.0,2023-05-30 21:00:00,USA,USA,US,342.6,413.16,39.34,23.13,False,21.0,1.0,5.0,False,340.47,True,-0.707106781186548,0.707106781186547,2.13,2.13,True,324.62,341.203333333333
3428,3598,3598.0,2023-05-30 22:00:00,USA,USA,US,341.47,412.02,39.38,23.18,False,22.0,1.0,5.0,False,342.6,True,-0.5,0.866025403784438,-1.13,1.13,True,326.92,341.513333333333
3429,3599,3599.0,2023-05-30 23:00:00,USA,USA,US,338.91,409.4,39.52,23.03,False,23.0,1.0,5.0,False,341.47,True,-0.258819045102522,0.965925826289068,-2.56,2.56,True,329.31,340.993333333333
3430,3600,3600.0,2023-05-31 00:00:00,USA,USA,US,343.49,414.65,38.53,21.58,False,0.0,2.0,5.0,False,338.91,True,0.0,1.0,4.57999999999998,4.57999999999998,True,332.38,341.29
3431,3601,3601.0,2023-05-31 01:00:00,USA,USA,US,347.5,419.02,37.8,20.36,False,1.0,2.0,5.0,False,343.49,True,0.258819045102521,0.965925826289068,4.00999999999999,4.00999999999999,True,334.71,343.3
3432,3602,3602.0,2023-05-31 02:00:00,USA,USA,US,341.15,410.71,39.33,21.07,False,2.0,2.0,5.0,False,347.5,True,0.5,0.866025403784439,-6.35000000000002,6.35000000000002,True,329.85,344.046666666667
3433,3603,3603.0,2023-05-31 03:00:00,USA,USA,US,327.45,394.51,41.88,22.41,False,3.0,2.0,5.0,False,341.15,True,0.707106781186548,0.707106781186548,-13.7,13.7,False,316.28,338.7
3434,3604,3604.0,2023-05-31 04:00:00,USA,USA,US,312.8,377.18,44.73,23.69,False,4.0,2.0,5.0,False,327.45,True,0.866025403784439,0.5,-14.65,14.65,False,303.8,327.133333333333
3435,3605,3605.0,2023-05-31 05:00:00,USA,USA,US,302.29,365.34,46.4,24.11,False,5.0,2.0,5.0,False,312.8,True,0.965925826289068,0.258819045102521,-10.51,10.51,False,294.63,314.18
3436,3606,3606.0,2023-05-31 06:00:00,USA,USA,US,297.71,359.99,47.27,23.82,False,6.0,2.0,5.0,False,302.29,True,1.0,6.12323399573677e-17,-4.58000000000004,4.58000000000004,True,287.8,304.266666666667
3437,3607,3607.0,2023-05-31 07:00:00,USA,USA,US,297.88,359.64,47.59,23.35,False,7.0,2.0,5.0,False,297.71,True,0.965925826289068,-0.258819045102521,0.170000000000016,0.170000000000016,True,285.99,299.293333333333
3438,3608,3608.0,2023-05-31 08:00:00,USA,USA,US,302.18,364.75,46.77,22.16,False,8.0,2.0,5.0,False,297.88,True,0.866025403784439,-0.5,4.30000000000001,4.30000000000001,True,289.61,299.256666666667
3439,3609,3609.0,2023-05-31 09:00:00,USA,USA,US,309.74,373.74,45.3,20.93,False,9.0,2.0,5.0,False,302.18,True,0.707106781186548,-0.707106781186548,7.56,7.56,True,296.66,303.266666666667
3440,3610,3610.0,2023-05-31 10:00:00,USA,USA,US,317.2,382.89,43.63,20.0,False,10.0,2.0,5.0,False,309.74,True,0.5,-0.866025403784439,7.45999999999998,7.45999999999998,True,304.85,309.706666666667
3441,3611,3611.0,2023-05-31 11:00:00,USA,USA,US,322.34,389.13,42.56,19.83,False,11.0,2.0,5.0,False,317.2,True,0.258819045102521,-0.965925826289068,5.13999999999999,5.13999999999999,True,314.51,316.426666666667
3442,3612,3612.0,2023-05-31 12:00:00,USA,USA,US,326.38,394.02,41.91,20.09,False,12.0,2.0,5.0,False,322.34,True,1.22464679914735e-16,-1.0,4.04000000000002,4.04000000000002,True,319.62,321.973333333333
3443,3613,3613.0,2023-05-31 13:00:00,USA,USA,US,328.06,395.88,41.98,21.1,False,13.0,2.0,5.0,False,326.38,True,-0.258819045102521,-0.965925826289068,1.68000000000001,1.68000000000001,True,321.96,325.593333333333
3444,3614,3614.0,2023-05-31 14:00:00,USA,USA,US,325.63,393.28,42.44,22.59,False,14.0,2.0,5.0,False,328.06,True,-0.5,-0.866025403784439,-2.43000000000001,2.43000000000001,True,321.92,326.69
3445,3615,3615.0,2023-05-31 15:00:00,USA,USA,US,328.98,397.23,41.82,22.75,False,15.0,2.0,5.0,False,325.63,True,-0.707106781186547,-0.707106781186548,3.35000000000002,3.35000000000002,True,324.17,327.556666666667
3446,3616,3616.0,2023-05-31 16:00:00,USA,USA,US,333.26,401.9,41.22,22.85,False,16.0,2.0,5.0,False,328.98,True,-0.866025403784438,-0.5,4.27999999999997,4.27999999999997,True,331.2,329.29
3447,3617,3617.0,2023-05-31 17:00:00,USA,USA,US,331.99,400.54,41.37,23.64,False,17.0,2.0,5.0,False,333.26,True,-0.965925826289068,-0.258819045102521,-1.26999999999998,1.26999999999998,True,336.02,331.41
3448,3618,3618.0,2023-05-31 18:00:00,USA,USA,US,327.45,395.56,41.97,24.73,False,18.0,2.0,5.0,False,331.99,True,-1.0,-1.83697019872103e-16,-4.54000000000002,4.54000000000002,True,339.94,330.9
3449,3619,3619.0,2023-05-31 19:00:00,USA,USA,US,326.58,394.51,42.12,25.31,False,19.0,2.0,5.0,False,327.45,True,-0.965925826289068,0.25881904510252,-0.870000000000005,0.870000000000005,True,340.54,328.673333333333
3450,3620,3620.0,2023-05-31 20:00:00,USA,USA,US,324.62,392.48,42.3,25.81,False,20.0,2.0,5.0,False,326.58,True,-0.866025403784439,0.5,-1.95999999999998,1.95999999999998,True,340.47,326.216666666667
3451,3621,3621.0,2023-05-31 21:00:00,USA,USA,US,325.56,393.53,42.1,25.82,False,21.0,2.0,5.0,False,324.62,True,-0.707106781186548,0.707106781186547,0.939999999999998,0.939999999999998,True,342.6,325.586666666667
3452,3622,3622.0,2023-05-31 22:00:00,USA,USA,US,328.59,396.7,41.75,25.43,False,22.0,2.0,5.0,False,325.56,True,-0.5,0.866025403784438,3.02999999999997,3.02999999999997,True,341.47,326.256666666667
3453,3623,3623.0,2023-05-31 23:00:00,USA,USA,US,330.48,398.76,41.42,24.93,False,23.0,2.0,5.0,False,328.59,True,-0.258819045102522,0.965925826289068,1.89000000000004,1.89000000000004,True,338.91,328.21
3454,3624,3624.0,2023-06-01 00:00:00,USA,USA,US,336.29,405.67,40.0,22.99,False,0.0,3.0,6.0,False,330.48,True,0.0,1.0,5.81,5.81,True,343.49,331.786666666667
3455,3625,3625.0,2023-06-01 01:00:00,USA,USA,US,342.87,412.9,38.9,21.35,False,1.0,3.0,6.0,False,336.29,True,0.258819045102521,0.965925826289068,6.57999999999998,6.57999999999998,True,347.5,336.546666666667
3456,3626,3626.0,2023-06-01 02:00:00,USA,USA,US,340.74,409.62,39.57,21.12,False,2.0,3.0,6.0,False,342.87,True,0.5,0.866025403784439,-2.13,2.13,True,341.15,339.966666666667
3457,3627,3627.0,2023-06-01 03:00:00,USA,USA,US,325.63,391.93,42.24,22.62,False,3.0,3.0,6.0,False,340.74,True,0.707106781186548,0.707106781186548,-15.11,15.11,False,327.45,336.413333333333
3458,3628,3628.0,2023-06-01 04:00:00,USA,USA,US,308.93,372.99,44.96,24.13,False,4.0,3.0,6.0,False,325.63,True,0.866025403784439,0.5,-16.7,16.7,False,312.8,325.1
3459,3629,3629.0,2023-06-01 05:00:00,USA,USA,US,298.61,361.14,46.82,24.85,False,5.0,3.0,6.0,False,308.93,True,0.965925826289068,0.258819045102521,-10.32,10.32,False,302.29,311.056666666667
3460,3630,3630.0,2023-06-01 06:00:00,USA,USA,US,296.59,359.0,47.07,24.02,False,6.0,3.0,6.0,False,298.61,True,1.0,6.12323399573677e-17,-2.02000000000004,2.02000000000004,True,297.71,301.376666666667
3461,3631,3631.0,2023-06-01 07:00:00,USA,USA,US,301.5,364.58,46.31,22.61,False,7.0,3.0,6.0,False,296.59,True,0.965925826289068,-0.258819045102521,4.91000000000003,4.91000000000003,True,297.88,298.9
3462,3632,3632.0,2023-06-01 08:00:00,USA,USA,US,306.01,369.83,45.54,21.48,False,8.0,3.0,6.0,False,301.5,True,0.866025403784439,-0.5,4.50999999999999,4.50999999999999,True,302.18,301.366666666667
3463,3633,3633.0,2023-06-01 09:00:00,USA,USA,US,314.26,379.53,43.96,20.06,False,9.0,3.0,6.0,False,306.01,True,0.707106781186548,-0.707106781186548,8.25,8.25,True,309.74,307.256666666667
3464,3634,3634.0,2023-06-01 10:00:00,USA,USA,US,323.82,390.8,42.12,18.8,False,10.0,3.0,6.0,False,314.26,True,0.5,-0.866025403784439,9.56,9.56,True,317.2,314.696666666667
3465,3635,3635.0,2023-06-01 11:00:00,USA,USA,US,331.82,399.91,40.84,18.42,False,11.0,3.0,6.0,False,323.82,True,0.258819045102521,-0.965925826289068,8.0,8.0,True,322.34,323.3
3466,3636,3636.0,2023-06-01 12:00:00,USA,USA,US,335.09,403.61,40.53,19.1,False,12.0,3.0,6.0,False,331.82,True,1.22464679914735e-16,-1.0,3.26999999999998,3.26999999999998,True,326.38,330.243333333333
3467,3637,3637.0,2023-06-01 13:00:00,USA,USA,US,335.3,404.19,40.56,20.15,False,13.0,3.0,6.0,False,335.09,True,-0.258819045102521,-0.965925826289068,0.210000000000036,0.210000000000036,True,328.06,334.07
3468,3638,3638.0,2023-06-01 14:00:00,USA,USA,US,329.4,397.11,41.95,22.44,False,14.0,3.0,6.0,False,335.3,True,-0.5,-0.866025403784439,-5.90000000000003,5.90000000000003,True,325.63,333.263333333333
3469,3639,3639.0,2023-06-01 15:00:00,USA,USA,US,328.65,396.2,42.19,23.57,False,15.0,3.0,6.0,False,329.4,True,-0.707106781186547,-0.707106781186548,-0.75,0.75,True,328.98,331.116666666667
3470,3640,3640.0,2023-06-01 16:00:00,USA,USA,US,329.39,397.51,41.78,23.97,False,16.0,3.0,6.0,False,328.65,True,-0.866025403784438,-0.5,0.740000000000009,0.740000000000009,True,333.26,329.146666666667
3471,3641,3641.0,2023-06-01 17:00:00,USA,USA,US,326.51,394.65,41.98,24.83,False,17.0,3.0,6.0,False,329.39,True,-0.965925826289068,-0.258819045102521,-2.88,2.88,True,331.99,328.183333333333
3472,3642,3642.0,2023-06-01 18:00:00,USA,USA,US,324.33,392.43,42.17,25.49,False,18.0,3.0,6.0,False,326.51,True,-1.0,-1.83697019872103e-16,-2.18000000000001,2.18000000000001,True,327.45,326.743333333333
3473,3643,3643.0,2023-06-01 19:00:00,USA,USA,US,323.62,391.9,42.11,25.91,False,19.0,3.0,6.0,False,324.33,True,-0.965925826289068,0.25881904510252,-0.70999999999998,0.70999999999998,True,326.58,324.82
3474,3644,3644.0,2023-06-01 20:00:00,USA,USA,US,327.16,396.04,41.39,25.49,False,20.0,3.0,6.0,False,323.62,True,-0.866025403784439,0.5,3.54000000000002,3.54000000000002,True,324.62,325.036666666667
3475,3645,3645.0,2023-06-01 21:00:00,USA,USA,US,331.19,400.58,40.75,24.96,False,21.0,3.0,6.0,False,327.16,True,-0.707106781186548,0.707106781186547,4.02999999999997,4.02999999999997,True,325.56,327.323333333333
3476,3646,3646.0,2023-06-01 22:00:00,USA,USA,US,336.06,406.26,39.81,23.99,False,22.0,3.0,6.0,False,331.19,True,-0.5,0.866025403784438,4.87,4.87,True,328.59,331.47
3477,3647,3647.0,2023-06-01 23:00:00,USA,USA,US,342.98,413.59,39.11,23.12,False,23.0,3.0,6.0,False,336.06,True,-0.258819045102522,0.965925826289068,6.92000000000002,6.92000000000002,True,330.48,336.743333333333
3478,3648,3648.0,2023-06-02 00:00:00,USA,USA,US,348.37,419.57,38.18,21.84,False,0.0,4.0,6.0,False,342.98,True,0.0,1.0,5.38999999999999,5.38999999999999,True,336.29,342.47
3479,3649,3649.0,2023-06-02 01:00:00,USA,USA,US,358.11,430.48,36.56,19.69,False,1.0,4.0,6.0,False,348.37,True,0.258819045102521,0.965925826289068,9.74000000000001,9.74000000000001,True,342.87,349.82
3480,3650,3650.0,2023-06-02 02:00:00,USA,USA,US,361.22,432.66,36.77,19.12,False,2.0,4.0,6.0,False,358.11,True,0.5,0.866025403784439,3.11000000000001,3.11000000000001,True,340.74,355.9
